EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk
5766,48,Prefer not to say,USA,HR Specialist,Engineering,0,33.5,Hybrid,4.76,7.95,5.63,7.28,5.9,4.8,39,No,6.63,Yes,2,<40K,6.65,21,5.89,0
5767,27,Prefer not to say,USA,Marketing Manager,Sales,9,53.4,No,5.26,8.23,5.43,6.0,7.1,6.9,21,Yes,5.08,No,5,40K-60K,5.84,16,6.59,0
5768,25,Female,Germany,Operations Lead,HR,1,43.8,Hybrid,5.24,6.56,6.56,5.62,6.4,3.5,32,Yes,9.31,No,3,80K-100K,6.03,19,5.16,0
5769,46,Non-binary,Australia,Product Manager,Product,6,38.3,Yes,3.94,5.53,2.05,3.65,6.6,7.2,39,Yes,6.1,Yes,4,60K-80K,6.07,14,7.06,0
5770,40,Male,Australia,Data Scientist,Operations,1,54.7,Hybrid,4.85,5.67,4.06,6.45,6.3,3.4,87,Yes,7.01,No,3,80K-100K,8.04,12,6.35,0
5771,52,Female,Canada,HR Specialist,Product,10,40.8,No,4.71,5.28,4.02,4.79,6.5,2.9,69,No,7.2,Yes,3,60K-80K,6.56,16,4.36,0
5772,50,Non-binary,UK,Software Engineer,Sales,2,50.7,No,6.55,5.86,9.9,5.34,6.9,2.1,19,No,7.14,No,3,100K+,5.87,4,4.31,0
5773,38,Male,Germany,Customer Success,Sales,3,41.2,Yes,5.19,4.93,5.0,5.79,6.8,3.9,49,No,6.32,Yes,0,100K+,5.58,6,9.41,0
5774,43,Non-binary,Canada,Software Engineer,Marketing,2,43.6,Hybrid,5.23,5.58,4.58,5.87,7.1,2.6,23,Yes,4.64,Yes,5,<40K,4.47,25,7.6,0
5775,30,Male,India,Product Manager,Operations,2,37.5,Hybrid,4.97,6.17,3.69,5.56,6.7,3.2,68,No,6.56,Yes,6,60K-80K,3.9,12,3.65,0
5776,38,Female,Germany,Software Engineer,Engineering,1,48.6,Hybrid,6.98,6.34,7.42,6.47,5.6,2.9,63,No,6.46,Yes,7,60K-80K,2.58,21,4.18,0
5777,44,Female,UK,Software Engineer,Customer Support,2,59.7,Hybrid,5.63,5.29,4.61,7.45,5.7,4.2,0,Yes,3.21,Yes,2,40K-60K,6.8,6,9.13,0
5778,33,Female,USA,Operations Lead,Customer Support,0,41.9,Yes,4.88,4.47,3.44,5.89,6.1,3.6,69,No,5.25,Yes,4,<40K,4.27,9,6.93,0
5779,32,Male,USA,Customer Success,Finance,0,43.3,No,5.83,4.74,7.02,4.46,6.5,7.5,18,No,8.49,No,5,40K-60K,5.38,20,7.99,0
5780,49,Non-binary,UK,HR Specialist,HR,0,37.3,Yes,5.18,5.87,4.89,5.24,6.3,2.8,46,Yes,8.33,Yes,1,80K-100K,3.68,4,5.65,0
5781,36,Male,UK,Sales Executive,HR,5,41.7,Yes,5.26,6.2,4.98,6.35,7.9,3.1,73,No,3.74,Yes,5,40K-60K,4.03,16,5.74,0
5782,32,Male,UK,Software Engineer,Operations,2,41.7,Yes,5.04,4.86,6.85,5.28,6.8,4.7,102,Yes,2.82,No,5,60K-80K,7.92,19,4.74,0
5783,37,Non-binary,Australia,Operations Lead,Customer Support,1,33.5,Hybrid,4.7,4.61,5.51,5.14,6.8,4.6,51,Yes,5.07,No,6,<40K,5.26,16,5.07,0
5784,31,Male,Canada,HR Specialist,Customer Support,2,48.0,No,4.71,5.16,5.81,5.6,6.2,7.1,33,Yes,4.6,No,3,60K-80K,9.99,15,6.32,0
5785,30,Non-binary,UK,Customer Success,Engineering,2,38.6,Yes,5.46,5.81,7.56,4.36,7.0,2.9,99,Yes,3.65,No,1,40K-60K,6.32,4,5.74,0
5786,36,Prefer not to say,Canada,Data Scientist,Operations,23,36.7,Yes,5.09,7.15,7.17,8.17,6.1,4.6,43,Yes,8.26,Yes,1,<40K,8.37,10,5.29,0
5787,31,Non-binary,USA,Sales Executive,Product,2,47.3,No,5.66,5.12,5.35,5.34,6.6,4.8,51,Yes,4.49,Yes,3,<40K,4.03,7,2.71,0
5788,38,Non-binary,Australia,Customer Success,Customer Support,7,41.5,No,5.08,5.47,5.89,4.88,6.3,2.8,50,Yes,3.58,Yes,4,<40K,6.05,8,6.33,0
5789,24,Prefer not to say,USA,Operations Lead,Product,2,39.0,Hybrid,5.92,3.73,5.82,4.57,6.7,4.5,44,No,8.31,Yes,3,60K-80K,1.92,17,7.32,0
5790,29,Female,Canada,Software Engineer,Customer Support,1,48.6,No,5.79,2.79,5.72,5.97,6.0,3.8,33,No,8.81,Yes,5,80K-100K,4.31,10,6.39,0
5791,40,Male,Canada,Data Scientist,Engineering,0,49.2,Yes,4.76,6.44,5.04,4.94,6.0,3.8,58,No,8.15,Yes,5,40K-60K,9.43,15,7.21,0
5792,22,Male,USA,Sales Executive,Sales,4,45.3,No,5.77,3.63,5.38,6.26,6.3,5.3,65,Yes,6.39,No,2,60K-80K,3.73,14,5.54,0
5793,23,Non-binary,Germany,Product Manager,Engineering,0,38.1,No,4.37,4.73,4.45,7.39,6.1,5.1,6,No,4.19,Yes,0,100K+,6.93,20,7.41,0
5794,45,Female,Germany,Customer Success,Finance,10,38.6,No,5.48,6.65,5.86,5.23,6.4,4.3,45,Yes,2.19,No,3,<40K,4.51,12,4.49,0
5795,44,Male,UK,Data Scientist,HR,10,36.1,Hybrid,4.51,8.57,3.73,5.38,8.0,3.8,52,No,4.91,No,4,60K-80K,5.56,11,6.07,0
5796,29,Female,Australia,Product Manager,Product,1,48.6,No,5.59,5.83,4.62,5.9,8.3,4.6,30,Yes,10.0,No,5,100K+,3.75,25,6.75,0
5797,49,Female,Australia,Product Manager,HR,0,45.7,No,4.4,4.31,4.08,7.51,7.6,7.2,25,No,5.32,Yes,4,60K-80K,7.83,17,7.57,0
5798,26,Male,USA,Customer Success,Sales,3,52.0,Yes,4.91,6.87,5.29,6.83,6.0,5.3,68,Yes,10.0,No,1,100K+,8.06,17,7.68,0
5799,28,Non-binary,Canada,Software Engineer,Engineering,4,43.1,No,5.01,5.63,6.43,6.34,6.1,4.4,42,Yes,7.94,Yes,5,80K-100K,8.95,26,3.57,0
5800,31,Female,Canada,HR Specialist,HR,2,55.7,No,5.46,3.82,5.58,6.59,8.0,1.7,46,No,5.56,No,2,60K-80K,5.74,15,5.64,0
5801,36,Female,Australia,Product Manager,Sales,3,40.6,Yes,5.01,6.68,4.64,8.91,5.3,2.8,43,Yes,10.0,Yes,5,60K-80K,5.95,9,9.74,0
5802,55,Female,India,Operations Lead,Marketing,0,48.5,Hybrid,5.22,6.66,4.4,4.39,6.9,5.3,79,Yes,8.07,Yes,5,40K-60K,4.79,11,6.05,0
5803,28,Female,Australia,Product Manager,Operations,2,40.1,Hybrid,4.11,4.25,3.25,6.91,7.2,5.2,0,No,3.86,Yes,5,60K-80K,7.54,11,4.88,0
5804,47,Male,India,Sales Executive,Engineering,3,45.5,Yes,5.49,6.22,8.5,6.29,7.7,5.2,6,No,8.5,Yes,2,80K-100K,8.17,16,6.24,0
5805,23,Male,Germany,Customer Success,Customer Support,1,39.1,Yes,5.98,5.94,7.25,3.78,6.6,2.3,52,Yes,4.29,Yes,4,<40K,4.84,11,5.41,0
5806,42,Prefer not to say,UK,Product Manager,Engineering,2,36.3,Yes,5.29,7.26,8.07,6.72,8.5,3.4,64,Yes,5.38,No,7,40K-60K,6.94,27,6.19,0
5807,34,Prefer not to say,India,Data Scientist,HR,3,37.5,Hybrid,5.16,7.55,4.93,5.14,6.5,3.0,55,No,3.83,No,4,100K+,3.97,8,8.06,0
5808,34,Non-binary,India,Software Engineer,Finance,0,39.7,No,5.06,5.53,6.82,6.82,7.2,4.4,58,Yes,8.21,No,5,100K+,7.15,9,7.77,0
5809,30,Female,India,Customer Success,Sales,6,46.6,No,4.91,6.24,6.78,6.37,5.1,4.6,24,No,6.45,No,5,<40K,9.78,3,6.1,0
5810,40,Prefer not to say,Germany,Data Scientist,Engineering,3,42.2,Hybrid,4.71,4.29,2.72,4.98,7.1,1.0,51,No,7.63,No,4,60K-80K,4.65,4,4.0,0
5811,25,Non-binary,India,Data Scientist,Sales,2,54.5,Yes,4.95,8.12,4.04,3.65,4.3,3.4,1,Yes,6.36,Yes,0,60K-80K,7.97,9,7.22,0
5812,49,Female,UK,Product Manager,Finance,5,38.4,No,7.07,4.53,9.92,4.14,4.8,3.4,67,Yes,6.07,Yes,2,100K+,2.98,18,3.97,0
5813,21,Male,UK,Operations Lead,Sales,6,37.0,Yes,5.01,3.68,4.88,5.66,4.3,2.8,35,No,8.18,Yes,7,80K-100K,5.89,16,6.42,0
5814,21,Prefer not to say,Canada,Product Manager,Operations,15,41.4,Hybrid,5.4,5.74,6.4,5.38,7.5,3.6,43,No,9.56,No,2,100K+,5.56,22,5.16,0
5815,22,Non-binary,Germany,Operations Lead,Engineering,0,49.7,No,5.3,6.02,7.04,5.43,9.0,2.3,47,Yes,5.66,No,3,100K+,7.0,22,7.62,0
5816,21,Female,India,Sales Executive,HR,2,41.4,Yes,6.05,6.62,8.63,5.39,5.2,3.8,26,No,6.92,Yes,2,80K-100K,7.43,19,5.1,0
5817,35,Prefer not to say,India,Operations Lead,Customer Support,2,42.3,Hybrid,5.05,6.16,5.66,4.85,7.5,5.4,59,No,8.45,Yes,7,60K-80K,6.6,24,6.57,0
5818,33,Non-binary,India,Data Scientist,Marketing,1,56.3,No,6.11,7.45,4.77,7.19,7.4,3.1,43,No,5.31,No,6,40K-60K,3.91,7,3.6,0
5819,32,Female,Australia,Customer Success,HR,3,44.2,Yes,5.44,5.01,4.91,5.91,6.8,1.7,77,Yes,2.88,No,4,80K-100K,3.56,23,4.82,0
5820,43,Non-binary,Australia,Customer Success,Engineering,3,40.3,Yes,5.89,5.35,7.91,7.08,6.5,3.2,52,No,4.15,No,2,<40K,4.91,13,8.24,0
5821,22,Female,Canada,HR Specialist,Marketing,2,52.7,Hybrid,6.05,8.69,6.43,6.83,6.0,7.8,49,Yes,6.49,Yes,3,<40K,7.17,14,4.18,0
5822,52,Male,USA,Marketing Manager,Marketing,2,41.5,Hybrid,5.67,4.32,6.99,7.37,6.5,3.9,17,No,7.28,Yes,3,<40K,4.92,13,5.12,0
5823,40,Male,Canada,Data Scientist,Product,1,46.0,Yes,4.75,6.37,3.69,6.27,8.3,2.9,29,No,6.37,Yes,7,80K-100K,5.74,26,4.31,0
5824,42,Prefer not to say,Canada,Customer Success,Marketing,0,48.2,Yes,4.64,5.88,4.0,6.74,7.3,4.3,35,Yes,5.09,Yes,0,80K-100K,7.18,25,3.34,0
5825,41,Non-binary,USA,Product Manager,Sales,2,43.4,Yes,6.12,4.93,8.11,6.64,6.5,6.3,93,Yes,5.49,Yes,4,100K+,5.81,19,7.15,0
5826,41,Female,UK,Marketing Manager,Sales,0,46.4,Yes,5.73,5.54,7.23,6.22,6.0,5.7,51,Yes,8.09,No,5,80K-100K,6.83,15,7.42,0
5827,26,Prefer not to say,Australia,Marketing Manager,Sales,5,58.4,Yes,6.19,2.92,7.84,7.74,7.0,2.3,69,Yes,7.02,Yes,4,40K-60K,8.59,7,7.76,0
5828,49,Female,USA,Sales Executive,Customer Support,14,44.7,No,5.82,3.46,6.55,7.39,6.5,2.9,23,Yes,7.92,No,3,60K-80K,6.03,15,6.59,0
5829,21,Female,USA,Product Manager,Engineering,2,46.1,Yes,6.42,7.91,8.08,5.83,6.5,6.0,12,Yes,9.05,Yes,0,100K+,5.04,13,4.43,0
5830,43,Female,Canada,HR Specialist,Product,0,56.2,Yes,5.4,5.81,5.25,5.69,6.3,4.0,13,Yes,5.77,No,2,40K-60K,7.43,6,6.36,0
5831,26,Female,India,Customer Success,Customer Support,6,39.6,Yes,6.6,4.11,10.0,6.7,6.4,4.7,52,No,8.47,Yes,4,100K+,6.05,12,7.83,0
5832,41,Male,India,Product Manager,Sales,7,36.8,Hybrid,3.91,8.7,4.51,5.38,7.6,4.2,31,No,4.78,Yes,4,<40K,8.88,14,7.76,0
5833,23,Female,India,Customer Success,Finance,1,37.9,Hybrid,4.06,6.61,3.61,6.43,7.9,2.7,12,Yes,5.24,No,5,60K-80K,6.83,12,4.41,0
5834,33,Male,Germany,Product Manager,Marketing,2,33.8,Hybrid,5.72,8.12,8.34,8.32,4.5,1.5,34,No,4.19,Yes,2,40K-60K,6.82,14,6.56,0
5835,43,Non-binary,UK,Data Scientist,Finance,3,40.1,No,5.39,5.41,7.46,5.27,6.7,5.0,67,Yes,4.1,No,3,60K-80K,7.4,24,6.72,0
5836,36,Prefer not to say,Germany,Software Engineer,Operations,1,38.8,Yes,4.59,4.17,4.5,6.23,6.5,4.6,18,No,4.6,Yes,4,80K-100K,7.11,15,7.77,0
5837,38,Prefer not to say,Australia,Customer Success,Marketing,16,43.0,Yes,6.29,2.62,5.45,5.95,4.8,6.8,42,Yes,7.5,No,0,<40K,2.61,18,7.33,0
5838,46,Non-binary,Australia,Software Engineer,Operations,3,42.9,Yes,4.69,7.4,3.85,5.72,5.8,5.3,67,Yes,4.56,No,1,<40K,6.18,14,5.76,0
5839,44,Female,India,Customer Success,Customer Support,7,44.4,Yes,5.52,5.6,6.86,4.33,6.4,4.1,35,No,3.44,Yes,1,60K-80K,7.74,17,6.23,0
5840,38,Non-binary,Australia,Operations Lead,HR,1,38.1,No,4.8,3.17,4.99,5.93,6.4,5.2,49,Yes,1.67,No,3,<40K,6.0,11,7.57,0
5841,42,Female,UK,Product Manager,Finance,1,51.0,No,6.74,4.88,8.88,5.59,5.5,5.0,88,No,6.76,No,2,40K-60K,5.27,17,5.75,0
5842,38,Non-binary,USA,HR Specialist,Product,4,47.9,No,6.87,7.83,10.0,5.43,8.3,4.6,26,No,5.92,Yes,5,100K+,4.07,13,5.02,0
5843,27,Male,USA,Software Engineer,Product,1,46.3,No,5.67,6.25,7.48,5.23,6.0,3.1,27,No,7.46,No,0,40K-60K,6.41,3,9.03,0
5844,37,Prefer not to say,Australia,HR Specialist,Engineering,0,39.7,Hybrid,5.55,3.27,7.69,4.87,7.7,3.9,37,Yes,3.42,No,3,40K-60K,6.14,13,3.65,0
5845,25,Female,USA,Product Manager,Engineering,1,47.6,Hybrid,5.42,6.12,7.11,5.92,6.3,4.1,23,No,5.42,No,2,40K-60K,6.71,15,7.17,0
5846,31,Prefer not to say,Australia,HR Specialist,Operations,1,35.6,Hybrid,5.98,4.4,8.07,4.1,6.2,3.5,36,Yes,8.15,Yes,5,<40K,3.9,15,8.7,0
5847,44,Non-binary,Germany,Sales Executive,Finance,0,50.6,No,5.45,8.3,5.66,5.9,5.2,3.3,96,Yes,6.12,No,2,80K-100K,6.99,9,7.54,0
5848,32,Non-binary,Canada,HR Specialist,Product,0,37.8,Hybrid,4.44,5.2,6.25,6.29,7.2,0.5,92,No,6.1,No,5,80K-100K,8.63,11,7.21,0
5849,39,Male,USA,HR Specialist,Sales,8,38.9,No,4.98,5.41,6.24,3.47,8.5,4.0,67,No,7.79,Yes,2,80K-100K,6.06,6,5.48,0
5850,38,Prefer not to say,Germany,HR Specialist,Operations,2,40.7,No,4.1,7.57,3.53,7.0,6.3,4.9,24,Yes,6.15,Yes,1,100K+,9.65,18,2.67,0
5851,48,Non-binary,Germany,Customer Success,Sales,0,42.0,Yes,4.49,4.44,3.53,4.92,7.0,3.0,21,No,10.0,No,0,80K-100K,4.88,21,8.51,0
5852,28,Female,USA,Operations Lead,Finance,3,47.9,No,5.75,2.52,5.53,6.86,6.1,2.4,46,No,4.56,Yes,3,100K+,6.31,4,6.22,0
5853,37,Female,Germany,Sales Executive,Operations,1,46.1,No,7.12,7.45,8.33,4.92,6.9,2.3,48,No,6.03,No,5,80K-100K,1.28,11,5.96,0
5854,52,Prefer not to say,India,Software Engineer,Engineering,0,44.7,No,5.71,3.24,6.13,4.77,7.4,6.0,30,Yes,6.03,Yes,3,60K-80K,4.65,14,5.27,0
5855,43,Non-binary,UK,Product Manager,Operations,5,38.4,Hybrid,5.89,5.86,6.73,4.86,6.3,5.0,27,Yes,3.92,Yes,1,<40K,4.59,11,6.76,0
5856,38,Female,Canada,Data Scientist,Customer Support,6,51.3,Yes,4.41,5.82,1.95,5.59,7.0,1.0,17,Yes,4.71,Yes,4,100K+,5.01,25,7.02,0
5857,30,Female,USA,Marketing Manager,Engineering,13,48.5,Hybrid,6.23,6.06,8.02,6.19,6.8,3.4,21,No,7.22,Yes,3,<40K,6.32,17,6.09,0
5858,42,Female,Canada,Operations Lead,Product,1,43.0,Hybrid,5.89,6.16,10.0,6.97,6.5,4.7,16,Yes,5.78,Yes,9,80K-100K,9.85,19,3.63,0
5859,32,Non-binary,Canada,Operations Lead,Operations,10,40.8,Yes,4.46,4.02,4.46,6.23,7.2,4.2,43,No,4.58,No,6,80K-100K,7.03,25,5.32,0
5860,21,Prefer not to say,Germany,Customer Success,Operations,7,59.2,Yes,6.42,7.4,6.77,4.29,6.7,6.9,85,No,6.87,Yes,4,60K-80K,4.45,10,6.9,0
5861,39,Prefer not to say,India,Marketing Manager,Sales,0,34.1,Hybrid,4.41,4.54,4.57,5.04,5.9,3.5,46,Yes,3.53,No,5,100K+,6.2,16,3.79,0
5862,41,Non-binary,Germany,HR Specialist,Customer Support,32,51.9,No,4.94,4.94,3.88,5.6,7.2,1.4,36,Yes,2.32,Yes,7,40K-60K,5.13,15,8.49,0
5863,21,Non-binary,Australia,Operations Lead,Marketing,3,38.1,Yes,4.13,4.78,4.94,6.43,6.4,3.1,32,No,7.0,Yes,0,100K+,9.34,16,6.33,0
5864,37,Non-binary,Canada,Operations Lead,Product,13,42.6,Yes,4.85,6.75,4.96,6.87,8.0,9.1,62,Yes,7.99,Yes,6,100K+,6.95,6,6.7,0
5865,42,Prefer not to say,Australia,Sales Executive,Operations,6,61.4,No,6.21,5.24,9.4,4.67,8.5,1.6,36,No,1.22,Yes,5,60K-80K,9.65,13,3.81,0
5866,25,Female,Canada,HR Specialist,Engineering,1,50.1,Hybrid,5.82,3.43,8.13,6.2,6.9,4.6,68,No,3.89,No,0,100K+,6.1,14,6.14,0
5867,28,Female,India,Product Manager,HR,2,42.2,Yes,4.8,5.56,5.88,5.14,5.4,5.5,49,No,3.97,Yes,2,<40K,7.81,7,7.44,0
5868,25,Female,USA,Sales Executive,Sales,4,51.6,No,7.02,7.52,9.09,6.39,5.6,4.9,24,No,5.25,Yes,5,<40K,4.67,19,7.4,0
5869,39,Prefer not to say,USA,Customer Success,Customer Support,13,42.9,No,4.67,6.14,5.1,7.23,6.6,6.3,93,Yes,5.77,No,7,100K+,7.53,9,5.83,0
5870,44,Male,USA,Data Scientist,Engineering,6,46.9,No,4.51,6.24,3.72,7.81,6.2,4.2,25,Yes,3.95,No,1,100K+,8.06,12,7.52,0
5871,37,Prefer not to say,USA,Product Manager,Product,1,41.7,No,4.85,5.77,4.15,4.77,7.4,1.6,54,Yes,5.04,No,7,80K-100K,4.12,17,6.67,0
5872,34,Female,Germany,Operations Lead,Marketing,2,44.1,Hybrid,5.85,7.29,7.68,6.77,4.7,5.1,63,Yes,9.79,Yes,3,<40K,6.69,8,5.82,0
5873,39,Male,USA,Customer Success,HR,3,42.7,Yes,5.75,4.94,9.5,7.65,7.9,5.0,49,No,4.13,Yes,6,60K-80K,8.75,11,4.99,0
5874,26,Prefer not to say,India,HR Specialist,Finance,7,40.5,No,5.02,5.38,5.95,3.76,6.0,4.0,59,No,5.72,Yes,4,80K-100K,6.55,20,5.85,0
5875,34,Female,India,Data Scientist,HR,15,44.4,Yes,4.68,5.71,6.99,7.29,7.0,3.2,8,No,7.54,Yes,6,100K+,10.0,16,6.78,0
5876,37,Non-binary,India,Data Scientist,Marketing,4,41.7,Yes,7.35,4.32,9.18,5.24,4.2,4.3,46,Yes,6.75,Yes,6,40K-60K,3.15,9,5.13,0
5877,35,Female,Canada,HR Specialist,Finance,1,48.9,No,5.33,5.24,4.45,7.09,6.7,4.8,93,Yes,4.27,No,6,<40K,6.89,16,5.13,0
5878,28,Non-binary,UK,Customer Success,Customer Support,4,49.9,Yes,4.55,8.15,5.12,7.01,7.6,5.7,56,Yes,6.66,No,3,<40K,8.61,25,6.85,0
5879,28,Female,India,Sales Executive,Sales,8,48.2,Yes,5.69,6.06,6.59,5.43,5.9,3.7,49,No,4.69,Yes,5,60K-80K,7.76,19,5.05,0
5880,35,Female,Australia,Software Engineer,Engineering,5,48.9,No,5.55,6.06,6.61,6.91,6.4,1.6,0,No,5.68,Yes,3,60K-80K,5.61,12,7.86,0
5881,29,Prefer not to say,Australia,Sales Executive,Product,0,40.2,Hybrid,5.28,3.37,7.59,6.63,5.6,0.9,70,No,8.61,Yes,5,80K-100K,9.09,8,6.15,0
5882,35,Prefer not to say,Germany,Software Engineer,Operations,9,40.4,Hybrid,5.1,4.96,6.86,7.46,5.6,3.6,74,No,6.23,No,4,100K+,8.62,17,7.43,0
5883,45,Non-binary,UK,Product Manager,Engineering,0,49.4,Hybrid,5.39,7.02,4.23,4.69,5.7,3.6,66,Yes,5.36,Yes,7,60K-80K,3.77,17,6.02,0
5884,35,Male,UK,Sales Executive,Operations,0,38.6,Hybrid,5.32,5.13,5.83,7.85,5.8,2.7,33,Yes,9.46,Yes,6,40K-60K,4.0,21,5.53,0
5885,38,Female,Australia,Operations Lead,Marketing,0,51.7,Yes,5.67,3.12,5.13,7.21,5.2,3.6,62,Yes,3.86,Yes,6,40K-60K,5.75,18,5.7,0
5886,32,Male,Canada,Data Scientist,HR,5,43.5,No,5.57,10.0,6.56,3.34,6.6,6.0,55,Yes,3.86,No,5,60K-80K,6.29,16,4.2,0
5887,41,Male,USA,Sales Executive,Marketing,2,41.3,Hybrid,5.15,6.03,5.09,7.47,4.7,5.5,51,No,8.38,No,4,60K-80K,5.62,17,4.66,0
5888,33,Male,USA,Marketing Manager,Finance,7,44.8,Hybrid,5.07,5.58,6.05,5.71,7.0,2.6,53,Yes,4.93,Yes,5,80K-100K,7.23,15,7.53,0
5889,23,Non-binary,Australia,Software Engineer,Engineering,8,38.2,Yes,5.24,6.03,4.38,8.1,4.8,3.3,83,No,6.03,No,2,100K+,3.98,15,8.79,0
5890,28,Non-binary,Canada,Sales Executive,Sales,1,48.9,Hybrid,4.97,5.5,4.34,4.44,8.1,3.5,85,Yes,3.05,No,3,60K-80K,3.35,22,4.47,0
5891,21,Female,USA,Marketing Manager,Operations,1,46.3,Yes,5.96,7.31,6.95,7.21,5.4,2.2,9,Yes,2.85,Yes,8,40K-60K,4.91,11,6.78,0
5892,42,Male,India,Data Scientist,Engineering,3,51.8,Hybrid,6.27,5.93,7.42,5.99,4.7,2.8,57,No,3.12,No,4,<40K,7.06,20,4.85,0
5893,30,Female,Germany,Product Manager,Product,3,38.0,Hybrid,4.51,3.27,4.38,5.91,4.3,4.2,3,No,5.74,Yes,2,60K-80K,8.07,25,7.13,0
5894,45,Female,India,Software Engineer,Marketing,1,47.5,No,5.72,7.06,8.1,4.85,6.7,4.9,38,Yes,6.58,Yes,4,<40K,7.87,10,7.48,0
5895,21,Prefer not to say,Australia,HR Specialist,Marketing,7,40.6,No,5.26,8.27,7.47,5.99,6.0,3.2,0,No,5.61,Yes,4,100K+,7.07,9,6.63,0
5896,41,Female,USA,Marketing Manager,Product,14,46.5,No,4.8,6.75,4.81,8.62,7.7,3.8,70,Yes,5.54,Yes,3,80K-100K,5.77,11,4.54,0
5897,35,Non-binary,Canada,Product Manager,Engineering,1,45.3,No,5.72,6.12,6.6,4.9,5.3,3.8,45,No,8.72,Yes,4,100K+,6.7,8,6.49,0
5898,24,Female,Australia,Sales Executive,Finance,2,38.9,No,5.56,4.81,7.84,3.44,6.5,5.2,61,Yes,5.68,No,5,80K-100K,5.77,8,4.22,0
5899,40,Male,India,Data Scientist,Sales,4,45.8,Yes,4.94,3.71,6.26,5.01,6.5,2.2,56,Yes,3.58,No,0,80K-100K,7.97,19,8.36,0
5900,38,Prefer not to say,USA,Data Scientist,Finance,2,41.4,Yes,6.11,8.08,5.93,4.57,6.8,5.7,22,No,8.17,Yes,5,80K-100K,2.1,15,3.72,0
5901,38,Non-binary,Germany,Marketing Manager,HR,1,50.4,Yes,4.83,4.55,3.31,6.99,6.6,2.7,28,Yes,4.96,No,4,<40K,6.79,23,5.92,0
5902,30,Male,USA,Software Engineer,Product,6,35.3,Hybrid,5.14,6.39,6.22,4.48,4.8,3.1,30,Yes,5.25,No,1,<40K,7.23,17,6.64,0
5903,38,Male,Canada,Operations Lead,Finance,2,34.9,Yes,4.46,5.19,5.48,7.31,6.6,4.4,88,Yes,8.61,Yes,5,100K+,6.85,15,3.97,0
5904,37,Male,UK,Operations Lead,Sales,0,42.0,No,5.39,7.27,5.54,6.54,6.7,5.6,56,No,6.18,Yes,4,40K-60K,3.41,6,1.0,0
5905,33,Male,USA,Marketing Manager,Sales,3,54.3,Hybrid,6.6,7.8,8.76,6.64,5.9,2.8,68,No,6.69,Yes,3,<40K,7.44,18,6.26,0
5906,41,Female,Canada,Marketing Manager,Finance,0,40.3,Yes,5.7,5.62,5.11,6.77,5.3,5.2,66,No,8.85,Yes,0,80K-100K,3.54,22,7.68,0
5907,32,Female,Canada,Operations Lead,Engineering,6,43.1,No,6.79,5.41,9.69,7.35,5.1,4.4,58,No,6.11,No,4,<40K,5.39,7,6.33,0
5908,41,Prefer not to say,USA,Marketing Manager,Marketing,2,54.4,No,5.33,4.78,6.59,5.05,7.2,5.1,26,No,6.26,No,3,<40K,8.88,4,6.31,0
5909,28,Female,Canada,Customer Success,Marketing,1,39.9,Hybrid,5.29,5.06,6.29,6.34,6.2,5.1,20,Yes,4.87,No,4,100K+,4.78,18,2.42,0
5910,29,Male,Australia,Operations Lead,Product,4,45.0,No,4.62,5.26,2.99,5.77,5.6,4.4,45,Yes,7.12,Yes,4,<40K,5.94,15,4.43,0
5911,43,Female,USA,Software Engineer,Finance,3,49.2,Hybrid,6.67,5.6,8.39,4.1,6.4,3.0,67,Yes,7.78,No,6,80K-100K,5.4,19,2.99,0
5912,40,Female,USA,HR Specialist,Engineering,2,50.1,Hybrid,6.08,5.28,6.74,6.21,6.6,5.6,96,Yes,8.28,Yes,4,60K-80K,4.95,10,7.34,0
5913,38,Female,Germany,Operations Lead,Engineering,0,54.6,Yes,6.92,8.63,8.6,6.53,7.6,6.3,43,No,5.2,No,4,60K-80K,2.76,27,5.66,0
5914,51,Prefer not to say,USA,Sales Executive,Customer Support,2,53.3,No,5.76,3.91,4.84,7.25,4.8,7.3,47,No,7.84,Yes,3,80K-100K,5.6,14,10.0,0
5915,28,Non-binary,USA,Product Manager,Operations,1,40.4,No,5.35,7.48,5.51,4.71,6.0,4.3,65,No,6.54,No,5,80K-100K,4.75,12,4.85,0
5916,42,Prefer not to say,Australia,Product Manager,HR,9,43.8,Yes,4.86,6.03,5.03,6.11,6.4,3.5,52,No,6.85,Yes,2,80K-100K,6.73,21,6.98,0
5917,39,Male,Germany,Data Scientist,Sales,1,49.1,Hybrid,5.57,6.11,5.48,5.7,6.5,2.4,11,Yes,7.86,Yes,7,100K+,5.15,7,7.73,0
5918,36,Female,USA,Data Scientist,Finance,1,50.7,No,6.57,4.75,8.04,6.69,4.6,5.8,90,Yes,5.17,Yes,3,<40K,5.25,19,4.51,0
5919,34,Non-binary,USA,Operations Lead,HR,2,38.2,Yes,5.21,4.05,7.32,5.53,5.8,4.9,31,Yes,7.8,No,4,40K-60K,7.13,25,4.62,0
